央央频道,#genre#
中考数学6,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101009.mp4
中考数学7,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101010.mp4
中考数学8,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101011.mp4
中考数学9,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101012.mp4
中考数学10,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101013.mp4
中考数学11,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101014.mp4
中考数学12,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101015.mp4
中考数学13,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101016.mp4
中考数学14,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101017.mp4
中考数学15,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101018.mp4
中考数学16,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101019.mp4
中考数学17,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101020.mp4
中考数学18,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101021.mp4
中考数学19,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101022.mp4
中考数学20,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101023.mp4
中考数学21,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101024.mp4
中考数学22,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101025.mp4
中考数学23,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101026.mp4
中考数学24,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101027.mp4
中考数学25,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101028.mp4
中考数学26,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101029.mp4
中考数学27,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101030.mp4
中考数学28,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101031.mp4
中考数学29,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101032.mp4
中考数学30,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101033.mp4
中考数学31,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101034.mp4
中考数学32,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101035.mp4
中考数学33,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101036.mp4
中考数学34,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101037.mp4
中考数学35,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101038.mp4
中考数学36,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101039.mp4
中考数学37,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101040.mp4
中考数学38,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101041.mp4
中考数学39,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101042.mp4
中考数学40,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101043.mp4
中考数学41,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101045.mp4
中考数学42,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101045.mp4
中考数学43,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101046.mp4
中考数学44,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101047.mp4
中考数学45,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101048.mp4
中考数学46,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101049.mp4
中考数学47,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101050.mp4
中考数学48,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101051.mp4
中考数学49,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101052.mp4
中考数学50,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101053.mp4
中考数学51,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101054.mp4
中考数学52,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101055.mp4
中考数学53,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101056.mp4
中考数学54,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101057.mp4
中考数学55,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101058.mp4
中考数学56,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101059.mp4
中考数学57,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101060.mp4
中考数学58,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101061.mp4
中考数学59,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101062.mp4
中考数学60,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101063.mp4
中考数学61,http://baishancloud.lexue.huan.tv/20190718retryMP4/mediadns/ts/dz/SX/dz2016030101064.mp4
初一英语1,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/ad51d6929af2c0329cf1083fb07f9bf8_1080.mp4
初一英语2,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/cbc9d1fe43e49d51c9ae7f26800c592b_1080.mp4
初一英语3,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/98e661fb5abead7a3ab4cc7a1c661a68_1080.mp4
初一英语4,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/d8cf3cff807b696a9dbc8999ba353686_1080.mp4
初一英语5,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/404b36dadae013773356a3a0cfa2c5af_1080.mp4
初一英语6,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/4838c8eb6c283e466359d5d837eda828_1080.mp4
初一英语7,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/0d8cc27ab4949144ae769bb7c8d05ede_1080.mp4
初一英语8,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/e374f65a52ab9539666b4a64463e3be1_1080.mp4
初一英语9,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/80b14b495f11363ce1824b86e4291c92_1080.mp4
初一英语10,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/947acc6ab51ab88a2e9312cc6cca3cb7_1080.mp4
初一英语11,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/1ca61b3ecda5178bd21390006301bd9b_1080.mp4
初一英语12,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/a389ee4d0cc5c84dee2c0ecce1b7449e_1080.mp4
初一英语13,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/e54e651ffeb2bc7902c171fd1d0736f8_1080.mp4
初一英语14,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/b09a495768c24e868849dac7308a9607_1080.mp4
初一英语15,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/11fe5e2f7828a325008895ae0722c7e6_1080.mp4
初一英语16,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/83ab899f56bc6d9b53d42ab8cb6165a3_1080.mp4
初一英语17,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/4dd185ff1ed2f838cea259f0b528441f_1080.mp4
初一英语18,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/400f322d6e86a12a14d4d3211fa202d6_1080.mp4
初一英语19,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/bc1da79d2590e780ef534eca85988fb2_1080.mp4
初一英语20,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/a8212003582605d99e3cbfaad3f9333c_1080.mp4
初一英语21,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/209de1691131b8af799a5ac6aecefb9c_1080.mp4
初一英语22,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/2b6289054b6550a45dc389dc881a5c11_1080.mp4
初一英语23,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/60bf11699dc007ec5f4c27cc19729f22_1080.mp4
初一英语24,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/6dbba5114dba8099cfca778d880752bb_1080.mp4
初一英语25,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/623973e98ce1cc86ab54c60da23cd019_1080.mp4
初一英语26,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/65b048cc88cffe4c07c39860ff1bd08a_1080.mp4
初一英语27,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/38c799f02236a3df42d95c32ab74eeb3_1080.mp4
初一英语28,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/a6d567e1e2cffb319031fa1f9075cedd_1080.mp4
初一英语29,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/f7c968f47ceebd8686e7f46b2bce95f8_1080.mp4
初一英语30,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/e8a8fc7f73c9549b7b64e108734e43d1_1080.mp4
初一英语31,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/e4836ed0b972a7e89e836e9109fb4d81_1080.mp4
初一英语32,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/d69b616c2c0d19fd32ae14a6482679b6_1080.mp4
初一英语33,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/e08e510ebd5ce3d2ee0fb43ca5929f59_1080.mp4
初一英语34,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/c44b3c93eb0dea85efbba27bd4dc5d7e_1080.mp4
初一英语35,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/4469ed4a0b1ecb19463e3d883ad070f2_1080.mp4
初一英语36,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/6c2a0a6dab655a48e3749537c2606cef_1080.mp4
初一英语37,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/76cd7eb047072f4f27dd56aefef6e7e3_1080.mp4
初一英语38,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/4901f7bb99c75400e5613f838d064f5a_1080.mp4
初一英语39,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/8498a91adfb69940fa497737a022d79d_1080.mp4
初一英语40,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/854286da59bcfff385ab50a5dcf8098b_1080.mp4
初一英语41,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/dd4a76489dfcf8abb4eee7ea41efd47e_1080.mp4
初一英语42,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/96d98c40c1d58df534dca82de7f98990_1080.mp4
初一英语43,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/037d9156a80d510effba46138b28a0b9_1080.mp4
初一英语44,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/b3d48a9df713c7194516739dbeef3a8c_1080.mp4
初一英语45,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/d28c7ad32482bd3c1e892a866b652a91_1080.mp4
初一英语46,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/2d79ea4bde794f2cbb033c12246b0876_1080.mp4
初一英语47,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/03f1d125c60b91d62b2871f0da496833_1080.mp4
初一英语48,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/53345410ce8dbbbbe9fcd79211517462_1080.mp4
初一英语49,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/f275244cd7345e3af837c38357c40d46_1080.mp4
初一英语50,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/f60d9bdec985a9615ca019d648ede7c0_1080.mp4
初一英语51,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/4045107b9ce30f4abbb4422fd917f4ee_1080.mp4
初一英语52,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/599e001ecf441529977292aaace148d0_1080.mp4
初一英语53,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/96c61dfd1f781d7b43622f3b12a4289b_1080.mp4
初一英语54,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/8fd3746327db10b49fd1a8fe26818f49_1080.mp4
初一英语55,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/b82364f7823cbc67e4446d3c7138b6c5_1080.mp4
初一英语56,http://baishancloud.lexue.huan.tv/lexue/20201217_zhiboyida/5f67465817725304bd6d176af32ce314_1080.mp4
初一语文1,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/716cdb161e9ad355de148b96d6803943_1080.mp4
初一语文2,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/d24031e6df87fd252bbb8770d97f35e7_1080.mp4
初一语文3,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/85f543f7a579301b1ec5424a1415977d_1080.mp4
初一语文4,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/e2015e9846dbaca414ef74c81b8a10b2_1080.mp4
初一语文5,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/30ba95bc101656b68c4822e6e17ded5f_1080.mp4
初一语文6,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/02a1f6711957aa91c1f32286c7dd7c66_1080.mp4
初一语文7,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/1981b7378ff44805d22fc5c485b25943_1080.mp4
初一语文8,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/5abbc3437d02d0e00590944e110520cd_1080.mp4
初一语文9,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/087a21dc78fb80795a61deefdb173eb7_1080.mp4
初一语文10,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/134b7a94808aadc6ef82ebebab4eebf5_1080.mp4
初一语文11,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/01f62a81ba3d79500f3effa13fdb8898_1080.mp4
初一语文12,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/be814bcc467d92fe7ca569c93127ede6_1080.mp4
初一语文13,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/3714b6444fdaf9f6028f90f2a3ebb90c_1080.mp4
初一语文14,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/6ff036dd0bcdff9d4de03c52cdacbfdf_1080.mp4
初一语文15,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/51d6c025dcaf1211245b2f751b61714f_1080.mp4
初一语文16,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/6eaa1735c6fd6713e220da0dc1b5d422_1080.mp4
初一语文17,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/5ef69aa9f4cb2c6e81daececf0219803_1080.mp4
初一语文18,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/f069562c47af18437ee69ff8cbdcf5f4_1080.mp4
初一语文19,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/ba6f6abd8210de811a7d79c5bb532573_1080.mp4
初一语文20,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/8371d1cf992c70d5eecb936116074f8e_1080.mp4
初一语文21,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/2a7fd1cc2058a9dc6f1ad6e64c206d61_1080.mp4
初一语文22,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/d12e8c916da28371ac1487c8553c42eb_1080.mp4
初一语文23,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/ff6054b1c791f1800a9984a16a2ee952_1080.mp4
初一语文24,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/c128575a00fd997eaab0c8773ab4979e_1080.mp4
初一语文25,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/beb2fd247da6ee1d6746edf07fe976ea_1080.mp4
初一语文26,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/9020f9969b12e15d41dd8e6f5b590511_1080.mp4
初一语文27,http://baishancloud.lexue.huan.tv/lexue/20201203_zhiboyida/e35281c03ffb222b674ae788ff443c57_1080.mp4
初一生物1,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/1e3caf7fff745ce0a0d0d93e65fec386_1080.mp4
初一生物2,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/fb31ad26935c099c96b52b0df306c8ef_1080.mp4
初一生物3,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/678d74b16415d14ec7a4b1845b1768fb_1080.mp4
初一生物4,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/7d6ba0b11aafa76f937a6d3b436029a6_1080.mp4
初一生物5,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/65529564104e482e93f47712560f640a_1080.mp4
初一生物6,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/2fafe4858ddedbec6ccd602fa75521cf_1080.mp4
初一生物7,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/9fae1f7c2bf43f5a0df418c20dc19d95_1080.mp4
初一生物8,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/c171c7ac432d7e8e082c0b545c700bd5_1080.mp4
初一生物9,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/c8c9529fb39f7913a4ea80800f571693_1080.mp4
初一生物10,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/7cad18ee7db8e993f72477ee41bb245b_1080.mp4
初一生物11,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/c35fd7608dc3cc3bf869ffd0902750bc_1080.mp4
初一生物12,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/1caca9635cd333a49143c9b082d80dfc_1080.mp4
初一生物13,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/43c47db5d145165346d14f514f6d56df_1080.mp4
初一生物14,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/c6d986fdd6e1b44d0a77ba34786a4201_1080.mp4
初一生物15,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/02f40ab2ee978b5b14b2c55335243427_1080.mp4
初一生物16,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/0e84b07059ebf1182d3e11eb69e1231b_1080.mp4
初一生物17,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/9975140d6213c81e5f8166e81e545bee_1080.mp4
初一生物18,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/095a2a42d03d9788e3433cf3b58528a5_1080.mp4
初一生物19,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/d4dbd287bee54e4acd26a2b2cec0de60_1080.mp4
初一生物20,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/11ec4d49c601c56b26e43febace051e9_1080.mp4
初一生物21,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/3eea49b472bc82413bed0e0700fcf41e_1080.mp4
初一生物22,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/0e1e9247ec65adb7501643cf6a925ab0_1080.mp4
初一生物23,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/6955e00fe2b6bff8baa29d7123660e17_1080.mp4
初一生物24,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/414af0d45c2c4b70862508985d0b3731_1080.mp4
初一生物25,http://baishancloud.lexue.huan.tv/lexue/20201209_zhiboyida/95801fe3c12115b1b57666ada4b63c42_1080.mp4
高三复习,#genre#
高三语文复习1,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001262.mp4
高三语文复习2,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001263.mp4
高三语文复习3,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001264.mp4
高三语文复习4,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001265.mp4
高三语文复习5,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001266.mp4
高三语文复习6,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001267.mp4
高三语文复习7,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001268.mp4
高三语文复习8,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001269.mp4
高三语文复习9,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001270.mp4
高三语文复习10,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015082001271.mp4
高三语文复习11,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000654.mp4
高三语文复习12,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000655.mp4
高三语文复习13,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000656.mp4
高三语文复习14,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000657.mp4
高三语文复习15,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000658.mp4
高三语文复习16,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000659.mp4
高三语文复习17,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000660.mp4
高三语文复习18,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000661.mp4
高三语文复习19,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000662.mp4
高三语文复习20,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000663.mp4
高三语文复习21,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000664.mp4
高三语文复习22,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000665.mp4
高三语文复习23,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000666.mp4
高三语文复习24,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015092000667.mp4
高三语文复习25,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000555.mp4
高三语文复习26,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000556.mp4
高三语文复习27,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000557.mp4
高三语文复习28,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000558.mp4
高三语文复习29,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000559.mp4
高三语文复习30,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000560.mp4
高三语文复习31,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015102000561.mp4
高三语文复习32,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000661.mp4
高三语文复习33,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000662.mp4
高三语文复习34,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000663.mp4
高三语文复习35,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000664.mp4
高三语文复习36,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000665.mp4
高三语文复习37,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2015112000666.mp4
高三语文复习38,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2016030103421.mp4
高三语文复习39,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2016030103422.mp4
高三语文复习40,http://baishancloud.lexue.huan.tv/20200729retryMP4/dz/YW/dz2016030103423.mp4
空中课堂,#genre#
空中课堂-一年级,http://117.148.179.160/PLTV/88888888/224/3221231721/index.m3u8
空中课堂-二年级,http://117.148.179.160/PLTV/88888888/224/3221231663/index.m3u8
空中课堂-三年级,http://117.148.179.160/PLTV/88888888/224/3221231739/index.m3u8
空中课堂-四年级,http://117.148.179.160/PLTV/88888888/224/3221231748/index.m3u8
空中课堂-五年级,http://117.148.179.160/PLTV/88888888/224/3221231766/index.m3u8
空中课堂-六年级,http://117.148.179.160/PLTV/88888888/224/3221231796/index.m3u8
空中课堂-七年级,http://117.148.179.160/PLTV/88888888/224/3221231781/index.m3u8
空中课堂-八年级,http://117.148.179.160/PLTV/88888888/224/3221231691/index.m3u8
空中课堂-九年级,http://117.148.179.160/PLTV/88888888/224/3221231642/index.m3u8
空中课堂-高一年级,http://117.148.179.160/PLTV/88888888/224/3221231705/index.m3u8
空中课堂-高二年级,http://117.148.179.160/PLTV/88888888/224/3221231630/index.m3u8
空中课堂-高三年级,http://117.148.179.160/PLTV/88888888/224/3221231690/index.m3u8
财经频道,#genre#
第一财经,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8#http://cclive2.aniu.tv/live/anzb.m3u8#http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8#http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
